	state	year	grade	domain	standard	pvalue	hasPic	questionStem	a	b	c	d	e	completeq
3504	PA	2015.0	5	Measurement and Data	D-M.3.1.2		1	The object pictured below is made from two rectangular prisms. Which expression can be used to find the total volume, in cubic inches, of the object?	(8 × 10 × 30) + (50 × 10 × 6)	(8 × 10 × 30) + (50 × 8 × 6)	(8 × 10 × 30) + (50 × 6)	(8 × 10 × 30 × 50 × 6)		The object pictured below is made from two rectangular prisms. Which expression can be used to find the total volume, in cubic inches, of the object? (8 × 10 × 30) + (50 × 10 × 6) (8 × 10 × 30) + (50 × 8 × 6) (8 × 10 × 30) + (50 × 6) (8 × 10 × 30 × 50 × 6)
3650	PA	2016.0	5	Number and Operations in Base Ten	A-T.2.1.3	0.67	0	Subtract: 124.8 – 9.34	115.46	115.54	125.54	125.56		Subtract: 124.8 – 9.34 115.46 115.54 125.54 125.56
3651	PA	2016.0	5	Number and Operations - Fractions	A-F.1	0.41	0	Carlos is adding the mixed numbers 1 1/5 and 2 1/8 by changing each number into an improper fraction. Which pair of improper fractions should Carlos use?	1 1/5 = 8/40 and 2 1/8 = 5/40	1 1/5 = 16/40 and 2 1/8 = 15/40	1 1/5 = 48/40 and 2 1/8 = 50/40	1 1/5 = 48/40 and 2 1/8 = 85/40		Carlos is adding the mixed numbers 1 1/5 and 2 1/8 by changing each number into an improper fraction. Which pair of improper fractions should Carlos use? 1 1/5 = 8/40 and 2 1/8 = 5/40 1 1/5 = 16/40 and 2 1/8 = 15/40 1 1/5 = 48/40 and 2 1/8 = 50/40 1 1/5 = 48/40 and 2 1/8 = 85/40
3652	PA	2016.0	5	Number and Operations - Fractions	A-F.2	0.57	0	Stephen has 1/2 gallon of a chemical. He wants to put an equal amount of the chemical into each of 4 containers, using all of the chemical. Stephen wants to find the fraction of a gallon that will be in each container. Which equation correctly represents Stephen’s problem?	4 x 2 = 8	4 ÷ 1/2 = 2	1/2 ÷ 4 = 1/8	1/2 x 4 = 2		Stephen has 1/2 gallon of a chemical. He wants to put an equal amount of the chemical into each of 4 containers, using all of the chemical. Stephen wants to find the fraction of a gallon that will be in each container. Which equation correctly represents Stephen’s problem? 4 x 2 = 8 4 ÷ 1/2 = 2 1/2 ÷ 4 = 1/8 1/2 x 4 = 2
3653	PA	2016.0	5	Number and Operations - Fractions	A-F.2.1.2	0.72	0	Which expression is equivalent to 6/7 × 3/4?	(6 x 3) / (7 x 4)	(6 x 4) / (7 x 3)	6/7(1/4) x 3/4(1/7)	6/7(4) x 3/4(7)		Which expression is equivalent to 6/7 × 3/4? (6 x 3) / (7 x 4) (6 x 4) / (7 x 3) 6/7(1/4) x 3/4(1/7) 6/7(4) x 3/4(7)
3654	PA	2016.0	5	Number and Operations - Fractions	A-F.2.1.3	0.46	0	Kaitlin walked the length of a path in a park 3 times. The total distance she walked was less than 1 mile. What must be true about the length of the path in the park?	The length of the path must be shorter than 1/3 mile.	The length of the path must be between 1/3 and 1 mile.	The length of the path must be between 1 and 3 miles.	The length of the path must be longer than 3 miles.		Kaitlin walked the length of a path in a park 3 times. The total distance she walked was less than 1 mile. What must be true about the length of the path in the park? The length of the path must be shorter than 1/3 mile. The length of the path must be between 1/3 and 1 mile. The length of the path must be between 1 and 3 miles. The length of the path must be longer than 3 miles.
3655	PA	2016.0	5	Number and Operations - Fractions	A-F.2.1.4	0.63	0	Paul brings 4 quarts of potato salad to a picnic. Each serving of potato salad is 1/8 quart. How many total servings of potato salad does Paul bring to the picnic?	2	4	12	32		Paul brings 4 quarts of potato salad to a picnic. Each serving of potato salad is 1/8 quart. How many total servings of potato salad does Paul bring to the picnic?  2 4 12 32
3656	PA	2016.0	5	Number and Operations in Base Ten	A-T.1.1.2	0.56	0	A decimal number is multiplied by 10^6. Which statement describes the change in position of the decimal point in the decimal number as a result of the multiplication?	The decimal point moves 5 places to the left.	The decimal point moves 6 places to the left.	The decimal point moves 6 places to the right.	The decimal point moves 10 places to the right.		A decimal number is multiplied by 10^6. Which statement describes the change in position of the decimal point in the decimal number as a result of the multiplication? The decimal point moves 5 places to the left. The decimal point moves 6 places to the left. The decimal point moves 6 places to the right. The decimal point moves 10 places to the right.
3657	PA	2016.0	5	Number and Operations in Base Ten	A-T.1.1.3	0.67	0	A number written in expanded form is shown below. (8 × 1,000) + (3 × 100) + (2 × 1) + (4 × 1/10) + (7 × 1/1,000) What is the number written in standard form?	832.47	8302.41	8302.47	8320.41		A number written in expanded form is shown below. (8 × 1,000) + (3 × 100) + (2 × 1) + (4 × 1/10) + (7 × 1/1,000) What is the number written in standard form? 832.47 8302.41 8302.47 8320.41
3658	PA	2016.0	5	Number and Operations in Base Ten	A-T.1.1.4	0.55	0	A scientist listed the volumes, in milliliters, of some liquids used in an experiment. 1.25 1.079 1.204 1.18 Which inequality correctly compares the volumes, in milliliters, of two of these liquids?	1.25 < 1.204	1.079 < 1.25	1.18 > 1.204	1.079 > 1.18		A scientist listed the volumes, in milliliters, of some liquids used in an experiment. 1.25 1.079 1.204 1.18 Which inequality correctly compares the volumes, in milliliters, of two of these liquids? 1.25 < 1.204 1.079 < 1.25 1.18 > 1.204 1.079 > 1.18
3659	PA	2016.0	5	Number and Operations in Base Ten	A-T.1.1.5	0.7	0	What is 27.462 rounded to the nearest tenth?	20	27.4	27.5	30		What is 27.462 rounded to the nearest tenth? 20 27.4 27.5 30
3660	PA	2016.0	5	Number and Operations in Base Ten	A-T.2.1.2	0.52	0	Juan is estimating the quotient of 9,648.18 ÷ 15.85. He first rounds both 9,648.18 and 15.85 to the nearest whole number. What should be Juan’s estimated quotient?	63	603	630	6030		Juan is estimating the quotient of 9,648.18 ÷ 15.85. He first rounds both 9,648.18 and 15.85 to the nearest whole number. What should be Juan’s estimated quotient? 63 603 630 6030
3661	PA	2016.0	5	Number and Operations in Base Ten	A-T.2.1.3	0.58	0	Jerry has 56.92 centimeters (cm) of wire. He uses 2 pieces of the wire. Each piece he uses is 7.37 cm long. What is the length of the remaining wire, rounded to the nearest tenth of a centimeter?	7.7 cm	42.2 cm	49.6 cm	71.7 cm		Jerry has 56.92 centimeters (cm) of wire. He uses 2 pieces of the wire. Each piece he uses is 7.37 cm long. What is the length of the remaining wire, rounded to the nearest tenth of a centimeter? 7.7 cm 42.2 cm 49.6 cm 71.7 cm
3662	PA	2016.0	5	Geometry	C-G.1.1.1	0.72	1	Four points are plotted on the coordinate grid shown below. Which statement about the plotted points is true?	Point P is located at the origin.	Point Q has 4 as its x-coordinate.	Point R is located on the y-axis.	Point S has 3 as its y-coordinate.		Four points are plotted on the coordinate grid shown below. Which statement about the plotted points is true? Point P is located at the origin. Point Q has 4 as its x-coordinate.  Point R is located on the y-axis. Point S has 3 as its y-coordinate.
3663	PA	2016.0	5	Geometry	C-G.1.1.2	0.66	1	Mason graphs point M on a coordinate grid to represent the number of pens (x) he bought and the number of dollars (y) he paid for the pens as shown below. Franco will graph point F on the same coordinate grid to represent that he bought 3 more pens than Mason and paid $5 more than Mason. What ordered pair describes the location of point F?	(5, 8)	(6, 7)	(7, 6)	(8, 5)		Mason graphs point M on a coordinate grid to represent the number of pens (x) he bought and the number of dollars (y) he paid for the pens as shown below. Franco will graph point F on the same coordinate grid to represent that he bought 3 more pens than Mason and paid $5 more than Mason. What ordered pair describes the location of point F? (5, 8)  (6, 7)  (7, 6)  (8, 5)
3664	PA	2016.0	5	Geometry	C-G.2.1.1	0.51	1	Quadrilateral JKLM is shown below. Which statement gives the most specific name for quadrilateral JKLM and the reason for that name?	Quadrilateral JKLM is a rhombus because it is a trapezoid and contains no right angles.	Quadrilateral JKLM is a rhombus because it is a parallelogram with all sides equal in length.	Quadrilateral JKLM is a parallelogram because it is a trapezoid with all sides equal in length.	Quadrilateral JKLM is a parallelogram because it is a trapezoid and because both pairs of opposite angles have equal measures.		Quadrilateral JKLM is shown below. Which statement gives the most specific name for quadrilateral JKLM and the reason for that name? Quadrilateral JKLM is a rhombus because it is a trapezoid and contains no right angles. Quadrilateral JKLM is a rhombus because it is a parallelogram with all sides equal in length. Quadrilateral JKLM is a parallelogram because it is a trapezoid with all sides equal in length. Quadrilateral JKLM is a parallelogram because it is a trapezoid and because both pairs of opposite angles have equal measures.
3736	PA	2017.0	5	Number and Operations in Base Ten	A-T.2.1.1	0.69	0	Multiply: 640 × 390	249600	293600	540000	768000		Multiply: 640 × 390 249600 293600 540000 768000
3737	PA	2017.0	5	Number and Operations in Base Ten	A-T.1.1.1	0.31	0	Darren is told that the weight of an old coin is 37.2 grams. However, when he weighs the coin he finds that the digit in the hundredths place has a value that is 1/10 of the value of the digit in the tenths place. Which expression, in expanded form, shows the weight, in grams, Darren finds?	30 + 2 + 0.2	30 + 7 + 0.2 + 0.01	30 + 7 + 0.2 + 0.02	30 + 7 + 0.2 + 0.10		Darren is told that the weight of an old coin is 37.2 grams. However, when he weighs the coin he finds that the digit in the hundredths place has a value that is 1/10 of the value of the digit in the tenths place. Which expression, in expanded form, shows the weight, in grams, Darren finds? 30 + 2 + 0.2 30 + 7 + 0.2 + 0.01 30 + 7 + 0.2 + 0.02 30 + 7 + 0.2 + 0.10
3738	PA	2017.0	5	Number and Operations in Base Ten	A-T.1.1.5	0.54	0	Jake measured the amount of salt in two liters of seawater. His results are listed below. first liter: 33.165 grams second liter: 35.787 grams He rounds both values to the nearest hundredth and adds them. What is the sum of the rounded amounts of salt Jake found in the seawater?	68.95 grams	68.952 grams	68.957 grams	68.96 grams		Jake measured the amount of salt in two liters of seawater. His results are listed below. first liter: 33.165 grams second liter: 35.787 grams He rounds both values to the nearest hundredth and adds them. What is the sum of the rounded amounts of salt Jake found in the seawater? 68.95 grams 68.952 grams 68.957 grams 68.96 grams
3739	PA	2017.0	5	Number and Operations in Base Ten	A-T.2	0.74	0	Students are weighing two types of rubber balls during science class. • Each yellow rubber ball weighs 1.28 pounds. • Each red rubber ball weighs 0.96 pound. What is the total weight of 25 yellow rubber balls and 50 red rubber balls?	56 pounds	80 pounds	88 pounds	168 pounds		Students are weighing two types of rubber balls during science class. • Each yellow rubber ball weighs 1.28 pounds. • Each red rubber ball weighs 0.96 pound. What is the total weight of 25 yellow rubber balls and 50 red rubber balls? 56 pounds 80 pounds 88 pounds 168 pounds
3740	PA	2017.0	5	Number and Operations in Base Ten	A-T.2.1.2	0.6	0	A gardening shop receives a shipment of 12 crates of plants. Each crate contains 18 plants. A worker displays all the plants on 24 shelves with the same number of plants on each shelf. How many plants are displayed on each shelf?	6	9	16	36		A gardening shop receives a shipment of 12 crates of plants. Each crate contains 18 plants. A worker displays all the plants on 24 shelves with the same number of plants on each shelf. How many plants are displayed on each shelf? 6 9 16 36
