	state	year	grade	domain	standard	pvalue	hasPic	questionStem	a	b	c	d	e	completeq
2729	NY	2017.0	4	Number and Operations in Base Ten	4.NBT.B.5	0.66	0	Which method can be used to solve 11 x 13?	Multiply 11 x 10 and 10 x 3 , then add the two products.	Multiply 11 x 10 and 11 x 3 , then add the two products.	Multiply 11 x 100 and 10 x 3 , then add the two products.	Multiply 11 x 100 and 11 x 3 , then add the two products.		Which method can be used to solve 11 x 13? Multiply 11 x 10 and 10 x 3 , then add the two products. Multiply 11 x 10 and 11 x 3 , then add the two products. Multiply 11 x 100 and 10 x 3 , then add the two products. Multiply 11 x 100 and 11 x 3 , then add the two products.
2730	NY	2017.0	4	Number and Operations in Base Ten	4.NBT.B.6	0.76	0	What is  123 ÷ 8 ?	15 remainder 7	15 remainder 3	16 remainder 5	16 remainder 1		What is  123 ÷ 8 ?  15 remainder 7  15 remainder 3 16 remainder 5  16 remainder 1
2731	NY	2017.0	4	Number and Operations - Fractions	4.NF.B.3c	0.41	0	Becky and James have a total of 4 2/8 feet of yarn. Becky has 1 5/8 feet of yarn. How many feet of yarn does James have?	2 5/8	2 7/8	3 3/8	3 5/8		Becky and James have a total of 4 2/8 feet of yarn. Becky has 1 5/8 feet of yarn. How many feet of yarn does James have?  2 5/8 2 7/8 3 3/8 3 5/8
2732	NY	2017.0	4	Measurement and Data	4.MD.C.6	0.78	1	What is the measure of the angle shown below?	60⁰	90⁰	110⁰	120⁰		What is the measure of the angle shown below? 60⁰ 90⁰ 110⁰ 120⁰
2733	NY	2017.0	4	Geometry	4.G.A.1	0.59	1	Which statement best describes the figure shown below?	The ray appears to be perpendicular to 2 line segments that appear to be parallel.	The ray appears to be parallel to 2 line segments that appear to be perpendicular.	The line segment appears to be perpendicular to 2 lines that appear to be parallel.	The line segment appears to be parallel to 2 lines that appear to be perpendicular.		Which statement best describes the figure shown below? The ray appears to be perpendicular to 2 line segments that appear to be parallel. The ray appears to be parallel to 2 line segments that appear to be perpendicular. The line segment appears to be perpendicular to 2 lines that appear to be parallel. The line segment appears to be parallel to 2 lines that appear to be perpendicular.
2734	NY	2017.0	4	Number and Operations - Fractions	4.NF.A.1	0.59	1	The models below are shaded to represent equivalent fractions.  Which fraction is equivalent to the fractions shown by the models?	2  / 3	4 / 8	6 / 10	9 / 12		The models below are shaded to represent equivalent fractions.  Which fraction is equivalent to the fractions shown by the models?  2  / 3  4 / 8  6 / 10  9 / 12
2735	NY	2017.0	4	Measurement and Data	4.MD.B.4	0.61	1	Andrew is growing tomato plants in his garden. The line plot below shows the 8 height of each tomato plant on Wednesday.  What was the difference in height between the tallest plant and the shortest plant?	1/4 foot	2/4 foot	3/4 foot	4/4 foot		Andrew is growing tomato plants in his garden. The line plot below shows the 8 height of each tomato plant on Wednesday.  What was the difference in height between the tallest plant and the shortest plant?  1/4 foot 2/4 foot 3/4 foot 4/4 foot
2736	NY	2017.0	4	Measurement and Data	4.MD.A.3	0.32	1	A square is shown.  Kelsey drew a rectangle with the same area as the square. The length of Kelsey's rectangle is 8 inches. What is the perimeter, in inches, of Kelsey's rectangle?	10	16	20	32		A square is shown.  Kelsey drew a rectangle with the same area as the square. The length of Kelsey's rectangle is 8 inches. What is the perimeter, in inches, of Kelsey's rectangle? 10 16 20 32
2737	NY	2017.0	4	Geometry	3.G.A.1	0.55	1	The shapes that each of 5 students drew are shown below. Which list has the names of all the students who drew quadrilaterals?	Fiona and George	Ashley and Camden	Ashley, Camden, and Hayden	Ashley, Camden, Fiona, and George		The shapes that each of 5 students drew are shown below. Which list has the names of all the students who drew quadrilaterals?   Fiona and George  Ashley and Camden  Ashley, Camden, and Hayden  Ashley, Camden, Fiona, and George
2738	NY	2017.0	4	Measurement and Data	4.MD.C.7	0.71	1	Angles STU and UTV combine to form right angle STV.  Which expression could be used to find the measure, in degrees, of angle UTV?	90 - 75	90 + 75	180 - 75	180 + 75		Angles STU and UTV combine to form right angle STV.  Which expression could be used to find the measure, in degrees, of angle UTV? 90 - 75 90 + 75 180 - 75 180 + 75
2739	NY	2017.0	4	Number and Operations - Fractions	4.NF.A.1	0.66	1	On the number lines shown below, points Y and Z represent fractions that are equivalent to the fraction represented by point X. Which fractions do points Y and Z represent on the number lines?	Point Y represents 4/6 and point Z represents 8/12 .	Point Y represents 4/6 and point Z represents 9/12 .	Point Y represents 6/8 and point Z represents 8/12 .	Point Y represents 6/8 and point Z represents 9/12 .		On the number lines shown below, points Y and Z represent fractions that are equivalent to the fraction represented by point X. Which fractions do points Y and Z represent on the number lines?  Point Y represents 4/6 and point Z represents 8/12 . Point Y represents 4/6 and point Z represents 9/12 . Point Y represents 6/8 and point Z represents 8/12 . Point Y represents 6/8 and point Z represents 9/12 .
2740	NY	2017.0	4	Measurement and Data	4.MD.C.7	0.55	1	In the diagram below, angle ABD measures 153⁰ and angle ABC measures 67⁰ . What is the measure of angle CBD?	84⁰	86⁰	94⁰	96⁰		In the diagram below, angle ABD measures 153⁰ and angle ABC measures 67⁰ . What is the measure of angle CBD? 84⁰ 86⁰ 94⁰ 96⁰
2741	NY	2017.0	4	Number and Operations - Fractions	4.NF.A.1	0.36	1	Which letter on the number line below represents a fraction equivalent to 4/6 ?	A	B	C	D		Which letter on the number line below represents a fraction equivalent to 4/6 ? A B C D
2742	NY	2017.0	4	Measurement and Data	3.MD.D.8	0.76	1	A rectangular sign is shown. What is the perimeter, in feet, of the sign?	6	8	12	16		A rectangular sign is shown. What is the perimeter, in feet, of the sign? 6 8 12 16
2743	NY	2017.0	4	Geometry	4.G.A.1	0.7	1	Four angles are shown below. How many of these angles are acute?	1	2	3	4		Four angles are shown below. How many of these angles are acute? 1 2 3 4
2896	NY	2018.0	4	Operations and Algebraic Thinking	4.OA.A.1	0.87	0	Jean threw a softball a distance of 9 feet. Lee threw a softball 3 times as far as Jean.  Which equation can be used to determine the disance, d, that Lee threw the ball?	d x 3 = 9	d + 3 = 9	3 + 9 = d	3 x 9 = d		Jean threw a softball a distance of 9 feet. Lee threw a softball 3 times as far as Jean.  Which equation can be used to determine the disance, d, that Lee threw the ball? d x 3 = 9 d + 3 = 9 3 + 9 = d 3 x 9 = d
2897	NY	2018.0	4	Number and Operations - Fractions	4.NF.B.3d	0.78	0	Natasha and Evan are each writing a 5-page essay. Natasha completed 3/5 of her essay in the morning and 2/5 of her essay in the afternoon.  Evan completed 4/5 of his essay after school.  How much more of the total essay did Natasha complete than Evan?	1 / 5	2 / 5	4 / 5	9 / 5		Natasha and Evan are each writing a 5-page essay. Natasha completed 3/5 of her essay in the morning and 2/5 of her essay in the afternoon.  Evan completed 4/5 of his essay after school.  How much more of the total essay did Natasha complete than Evan?  1 / 5  2 / 5  4 / 5  9 / 5
2898	NY	2018.0	4	Number and Operations in Base Ten	4.NBT.A.3	0.73	0	A number, rounded to the nearest thousand, is 47,000.  Which number could be the number that was rounded?	46295	46504	47520	47924		A number, rounded to the nearest thousand, is 47,000.  Which number could be the number that was rounded? 46295 46504 47520 47924
2899	NY	2018.0	4	Measurement and Data	4.MD.C.5a	0.55	0	What is the measure, in degrees, of an angle that represents 50/360 of a circle?	50⁰	90⁰	310⁰	360⁰		What is the measure, in degrees, of an angle that represents 50/360 of a circle? 50⁰ 90⁰ 310⁰ 360⁰
2900	NY	2018.0	4	Number and Operations in Base Ten	4.NBT.A.1	0.37	0	Ms. Larsen is buying 2 delivery vans for her business. The price of the first van is shown below.  $16,257  The digit 2 in the price of the second van is 10 times the value of the digit 2 in the price of the first van.  Which amount could be the price of the second van?	12987	15927	17257	21579		Ms. Larsen is buying 2 delivery vans for her business. The price of the first van is shown below.  $16,257  The digit 2 in the price of the second van is 10 times the value of the digit 2 in the price of the first van.  Which amount could be the price of the second van? 12987 15927 17257 21579
2901	NY	2018.0	4	Operations and Algebraic Thinking	4.OA.C.5	0.81	0	What is the rule for the pattern shown below?  41, 38, 35, 32, 29, ...	divide by 3	divide by 4	subtract 3	subtract 4		What is the rule for the pattern shown below?  41, 38, 35, 32, 29, ...  divide by 3  divide by 4 subtract 3 subtract 4
2902	NY	2018.0	4	Number and Operations - Fractions	4.NF.B.3b	0.9	0	Which expression has the same value as 7/12?	2/12 + 3/12 + 3/12	7/12 + 7/12 + 7/12	2/12 + 1/12 + 2/12 + 1/12	2/12 + 1/12 + 2/12 + 2/12		Which expression has the same value as 7/12? 2/12 + 3/12 + 3/12 7/12 + 7/12 + 7/12 2/12 + 1/12 + 2/12 + 1/12 2/12 + 1/12 + 2/12 + 2/12
2903	NY	2018.0	4	Number and Operations in Base Ten	4.NBT.B.6	0.62	0	What is the quotient of 1,248  ÷  7?	177 remainder 9	168 remainder 2	178 remainder 2	178 remainder 3		What is the quotient of 1,248  ÷  7? 177 remainder 9 168 remainder 2 178 remainder 2 178 remainder 3
2904	NY	2018.0	4	Number and Operations in Base Ten	4.NBT.A.2	0.68	0	Which number sentence correctly compares two numbers?	forty-six thousand three hundred fifteen < 46,350	29,073 = 20,000 + 9,000 + 700 + 3	10,000 + 6,000 + 400 > sixteen thousand four hundred ten	86,502 = 80,000 + 6,000 + 500 + 20		Which number sentence correctly compares two numbers? forty-six thousand three hundred fifteen < 46,350 29,073 = 20,000 + 9,000 + 700 + 3 10,000 + 6,000 + 400 > sixteen thousand four hundred ten 86,502 = 80,000 + 6,000 + 500 + 20
2905	NY	2018.0	4	Number and Operations - Fractions	4.NF.B.4a	0.57	0	Which expression has the same value as 7 x 3/4 ?	21 x 3/4	21 x 3/28	21 x 1/4	21 x 1/28		Which expression has the same value as 7 x 3/4 ? 21 x 3/4 21 x 3/28 21 x 1/4 21 x 1/28
2906	NY	2018.0	4	Operations and Algebraic Thinking	4.OA.A.3	0.69	0	Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce.  He places the remaining apples equally into 6 gift baskets.  Which equation can be used to determine the number of apples, a, that Jack places into each gift basket?	(60 ÷ 6) - 12 = a	(60 - 12) ÷ 6 = a	(60 - 6) - 12 = a	(60 + 12) ÷ 6 = a		Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce.  He places the remaining apples equally into 6 gift baskets.  Which equation can be used to determine the number of apples, a, that Jack places into each gift basket? (60 ÷ 6) - 12 = a (60 - 12) ÷ 6 = a (60 - 6) - 12 = a (60 + 12) ÷ 6 = a
2907	NY	2018.0	4	Number and Operations - Fractions	4.NF.A.2	0.61	0	Which statement is true?	4/12 > 5/8 because 5/8 is greater than 1/2 and 4/12 is closer to 1 than 1/2 .	4/12 < 5/8 because 4/12 is less than 1/2 and 5/8 is greater than 1/2.	5/8 > 4/12 because 4/12 and 5/8 are both closer to 1 than 1/2 .	5/8 < 4/12 because 5/8 and 4/12 are both less than 1/2 .		Which statement is true? 4/12 > 5/8 because 5/8 is greater than 1/2 and 4/12 is closer to 1 than 1/2 . 4/12 < 5/8 because 4/12 is less than 1/2 and 5/8 is greater than 1/2.  5/8 > 4/12 because 4/12 and 5/8 are both closer to 1 than 1/2 . 5/8 < 4/12 because 5/8 and 4/12 are both less than 1/2 .
2908	NY	2018.0	4	Operations and Algebraic Thinking	4.OA.B.4	0.57	0	Which list shows all the factors of 36?	1, 2, 3, 4, 9, 12, 18, 36	0, 1, 2, 3, 4, 9, 12, 18, 36	1, 2, 3, 4, 6, 9, 12, 18, 36	0, 1, 2, 3, 4, 6, 9, 12, 18, 36		Which list shows all the factors of 36? 1, 2, 3, 4, 9, 12, 18, 36 0, 1, 2, 3, 4, 9, 12, 18, 36 1, 2, 3, 4, 6, 9, 12, 18, 36 0, 1, 2, 3, 4, 6, 9, 12, 18, 36
2909	NY	2018.0	4	Number and Operations in Base Ten	4.NBT.A.2	0.87	0	Which expression shows 125,206 written in expanded form?	100,000 + 2,000 + 5,000 + 200 + 6	100,000 + 20,000 + 5,000 + 200 + 6	100,000 + 20,000 + 50,000 + 200 + 6	100,000 + 20,000 + 5,000 + 2,000 + 6		Which expression shows 125,206 written in expanded form? 100,000 + 2,000 + 5,000 + 200 + 6 100,000 + 20,000 + 5,000 + 200 + 6 100,000 + 20,000 + 50,000 + 200 + 6 100,000 + 20,000 + 5,000 + 2,000 + 6
2910	NY	2018.0	4	Operations and Algebraic Thinking	4.OA.A.1	0.52	0	Carl used some fabric to make a seat cover.  Then he used 8 times as much fabric to make a tent.   He used 24 yards of fabric to make the tent.  Which equation can be used to determine the amount of fabric he used to make the seat cover?	24 = 8 x ?	24 = 8 + ?	8 x 24 = ?	8 + 24 = ?		Carl used some fabric to make a seat cover.  Then he used 8 times as much fabric to make a tent.   He used 24 yards of fabric to make the tent.  Which equation can be used to determine the amount of fabric he used to make the seat cover? 24 = 8 x ? 24 = 8 + ? 8 x 24 = ? 8 + 24 = ?
2911	NY	2018.0	4	Number and Operations in Base Ten	4.NBT.A.1	0.52	0	Andrew wrote the number 186,425 on the board. In which number is the value of the 6 exactly  10 times the value of the digit 6 in the number Andrew wrote?	681452	462017	246412	125655		Andrew wrote the number 186,425 on the board. In which number is the value of the 6 exactly  10 times the value of the digit 6 in the number Andrew wrote? 681452 462017 246412 125655
2912	NY	2018.0	4	Number and Operations - Fractions	4.NF.B.4b	0.62	0	Which number could be placed in the blank to make the equation true?  6 x 5/6 = ? x 1/6	5	11	30	36		Which number could be placed in the blank to make the equation true?  6 x 5/6 = ? x 1/6 5 11 30 36
